Timestamp,Hour,Plant_Type,Growth_Stage,NDVI_Camera_Index,Sunlight_Actual,Sunlight_Forecast,Price_PLN_kWh,CO2_g_kWh,Target_DLI,Max_Threshold_Lux
2026-12-24 20:00:00,20,Orchid,0.07,0.01,0.0,0.0,1.26,917,2.56,200
2026-12-24 21:00:00,21,Primula,0.91,0.76,0.0,0.0,0.5,614,20.38,400
2026-12-24 22:00:00,22,Orchid,0.33,0.22,0.0,0.0,0.44,469,4.64,200
2026-12-24 23:00:00,23,Aglaonema,0.37,0.33,0.0,0.0,0.62,455,7.7,600
2026-12-25 00:00:00,0,Aglaonema,0.76,0.64,0.0,0.0,0.57,688,11.6,600
2026-12-25 01:00:00,1,Aglaonema,0.58,0.48,0.0,0.0,0.4,676,9.8,600
2026-12-25 02:00:00,2,Tomato,0.29,0.2,0.0,0.0,0.53,631,15.8,800
2026-12-25 03:00:00,3,Orchid,0.83,0.71,0.0,0.0,0.47,745,8.64,200
2026-12-25 04:00:00,4,Primula,0.41,0.32,0.0,0.0,0.53,733,11.38,400
2026-12-25 05:00:00,5,Primula,0.2,0.21,0.0,0.0,0.47,625,7.6,400
2026-12-25 06:00:00,6,Primula,0.84,0.69,0.0,0.0,0.51,747,19.12,400
2026-12-25 07:00:00,7,Orchid,0.15,0.15,178.37,189.14,1.22,976,3.2,200
2026-12-25 08:00:00,8,Orchid,0.05,0.04,232.93,230.18,1.27,913,2.4,200
2026-12-25 09:00:00,9,Aglaonema,0.3,0.28,459.51,509.83,1.39,859,7.0,600
2026-12-25 10:00:00,10,Tomato,0.36,0.34,517.87,574.29,0.61,466,17.2,800
2026-12-25 11:00:00,11,Orchid,0.41,0.35,184.27,164.91,0.62,722,5.28,200
2026-12-25 12:00:00,12,Primula,0.92,0.69,455.71,488.17,0.49,584,20.56,400
2026-12-25 13:00:00,13,Aglaonema,0.45,0.38,559.19,512.28,0.58,650,8.5,600
2026-12-25 14:00:00,14,Tomato,0.93,0.75,716.43,767.17,0.63,472,28.6,800
2026-12-25 15:00:00,15,Aglaonema,0.06,0.03,617.29,601.94,0.41,512,4.6,600
2026-12-25 16:00:00,16,Aglaonema,0.87,0.72,332.73,365.9,0.61,734,12.7,600
2026-12-25 17:00:00,17,Aglaonema,0.5,0.38,233.37,248.02,1.37,932,9.0,600
2026-12-25 18:00:00,18,Primula,0.59,0.46,16.17,17.68,1.19,961,14.62,400
2026-12-25 19:00:00,19,Tomato,0.57,0.5,66.24,69.79,1.23,1066,21.4,800
2026-12-25 20:00:00,20,Aglaonema,0.37,0.34,0.0,0.0,1.05,993,7.7,600
2026-12-25 21:00:00,21,Primula,0.97,0.78,0.0,0.0,0.53,648,21.46,400
2026-12-25 22:00:00,22,Orchid,0.36,0.29,0.0,0.0,0.56,518,4.88,200
2026-12-25 23:00:00,23,Tomato,0.68,0.53,0.0,0.0,0.43,692,23.6,800
2026-12-26 00:00:00,0,Orchid,0.06,0.08,0.0,0.0,0.59,474,2.48,200
2026-12-26 01:00:00,1,Primula,0.32,0.24,0.0,0.0,0.61,618,9.76,400
2026-12-26 02:00:00,2,Tomato,0.85,0.66,0.0,0.0,0.61,593,27.0,800
2026-12-26 03:00:00,3,Primula,0.4,0.28,0.0,0.0,0.63,680,11.2,400
2026-12-26 04:00:00,4,Primula,0.3,0.21,0.0,0.0,0.52,570,9.4,400
2026-12-26 05:00:00,5,Tomato,0.53,0.42,0.0,0.0,0.59,745,20.6,800
2026-12-26 06:00:00,6,Orchid,0.91,0.75,89.47,95.35,0.5,622,9.28,200
2026-12-26 07:00:00,7,Tomato,0.94,0.74,143.36,139.99,1.03,872,28.8,800
2026-12-26 08:00:00,8,Primula,0.42,0.32,211.62,219.22,1.03,1057,11.56,400
2026-12-26 09:00:00,9,Primula,0.36,0.28,115.53,109.46,1.21,905,10.48,400
2026-12-26 10:00:00,10,Orchid,0.08,0.06,138.97,127.92,0.58,530,2.64,200
2026-12-26 11:00:00,11,Tomato,0.17,0.15,755.7,808.9,0.63,726,13.4,800
2026-12-26 12:00:00,12,Tomato,0.72,0.53,844.32,737.28,0.46,586,24.4,800
2026-12-26 13:00:00,13,Aglaonema,0.33,0.29,669.53,682.75,0.46,508,7.3,600
2026-12-26 14:00:00,14,Aglaonema,0.23,0.23,695.37,611.28,0.65,615,6.3,600
2026-12-26 15:00:00,15,Aglaonema,0.45,0.31,460.96,396.16,0.42,682,8.5,600
2026-12-26 16:00:00,16,Primula,0.69,0.56,217.69,189.06,0.63,630,16.42,400
2026-12-26 17:00:00,17,Aglaonema,0.12,0.12,147.35,157.85,0.95,964,5.2,600
2026-12-26 18:00:00,18,Orchid,0.57,0.43,155.29,151.78,1.11,1095,6.56,200
2026-12-26 19:00:00,19,Tomato,0.89,0.7,0.0,0.0,1.06,881,27.8,800
2026-12-26 20:00:00,20,Tomato,0.5,0.38,0.0,0.0,1.23,1000,20.0,800
2026-12-26 21:00:00,21,Orchid,0.26,0.18,0.0,0.0,0.42,619,4.08,200
2026-12-26 22:00:00,22,Primula,0.63,0.51,0.0,0.0,0.49,533,15.34,400
2026-12-26 23:00:00,23,Aglaonema,0.76,0.61,0.0,0.0,0.46,510,11.6,600
2026-12-27 00:00:00,0,Tomato,0.8,0.63,0.0,0.0,0.42,589,26.0,800
2026-12-27 01:00:00,1,Primula,0.43,0.38,0.0,0.0,0.51,635,11.74,400
2026-12-27 02:00:00,2,Orchid,0.25,0.16,0.0,0.0,0.45,561,4.0,200
2026-12-27 03:00:00,3,Tomato,0.43,0.36,0.0,0.0,0.54,643,18.6,800
2026-12-27 04:00:00,4,Orchid,0.78,0.59,0.0,0.0,0.65,694,8.24,200
2026-12-27 05:00:00,5,Aglaonema,0.79,0.67,0.0,0.0,0.52,476,11.9,600
2026-12-27 06:00:00,6,Tomato,0.17,0.12,118.67,113.28,0.41,536,13.4,800
2026-12-27 07:00:00,7,Aglaonema,0.69,0.6,290.46,302.1,1.37,966,10.9,600
2026-12-27 08:00:00,8,Aglaonema,0.2,0.2,149.49,136.26,1.1,1100,6.0,600
2026-12-27 09:00:00,9,Tomato,0.66,0.48,625.25,572.92,1.04,857,23.2,800
2026-12-27 10:00:00,10,Primula,0.58,0.5,336.3,376.32,0.63,591,14.44,400
2026-12-27 11:00:00,11,Tomato,0.43,0.38,884.24,913.95,0.4,618,18.6,800
2026-12-27 12:00:00,12,Primula,0.89,0.75,452.82,448.05,0.4,582,20.02,400
2026-12-27 13:00:00,13,Tomato,0.93,0.75,917.17,1045.83,0.44,674,28.6,800
2026-12-27 14:00:00,14,Aglaonema,0.08,0.04,623.55,568.42,0.44,711,4.8,600
2026-12-27 15:00:00,15,Orchid,0.81,0.63,96.58,100.79,0.51,706,8.48,200
2026-12-27 16:00:00,16,Tomato,0.34,0.23,519.6,493.6,0.46,563,16.8,800
2026-12-27 17:00:00,17,Tomato,0.47,0.4,283.94,310.66,1.36,1046,19.4,800
2026-12-27 18:00:00,18,Tomato,0.89,0.69,120.59,126.05,1.36,915,27.8,800
2026-12-27 19:00:00,19,Primula,0.25,0.22,0.0,0.0,1.21,864,8.5,400
2026-12-27 20:00:00,20,Orchid,0.88,0.72,0.0,0.0,1.31,961,9.04,200
2026-12-27 21:00:00,21,Tomato,0.39,0.32,0.0,0.0,0.63,567,17.8,800
2026-12-27 22:00:00,22,Primula,0.61,0.49,0.0,0.0,0.47,647,14.98,400
2026-12-27 23:00:00,23,Tomato,0.41,0.31,0.0,0.0,0.6,716,18.2,800
2026-12-28 00:00:00,0,Primula,0.67,0.57,0.0,0.0,0.57,574,16.06,400
2026-12-28 01:00:00,1,Aglaonema,0.16,0.1,0.0,0.0,0.65,741,5.6,600
2026-12-28 02:00:00,2,Orchid,0.94,0.73,0.0,0.0,0.45,539,9.52,200
2026-12-28 03:00:00,3,Orchid,0.23,0.19,0.0,0.0,0.45,744,3.84,200
2026-12-28 04:00:00,4,Tomato,0.33,0.29,0.0,0.0,0.63,707,16.6,800
2026-12-28 05:00:00,5,Orchid,0.88,0.67,0.0,0.0,0.43,741,9.04,200
2026-12-28 06:00:00,6,Aglaonema,0.47,0.39,14.61,13.83,0.54,590,8.7,600
2026-12-28 07:00:00,7,Tomato,0.37,0.26,65.14,62.44,1.01,869,17.4,800
2026-12-28 08:00:00,8,Orchid,0.48,0.42,68.59,59.66,1.2,1005,5.84,200
2026-12-28 09:00:00,9,Tomato,0.52,0.38,411.84,377.24,1.39,1023,20.4,800
2026-12-28 10:00:00,10,Tomato,0.07,0.04,700.32,609.37,0.58,552,11.4,800
2026-12-28 11:00:00,11,Primula,0.94,0.78,492.21,527.12,0.64,525,20.92,400
2026-12-28 12:00:00,12,Aglaonema,0.18,0.19,661.44,739.26,0.52,646,5.8,600
2026-12-28 13:00:00,13,Tomato,0.11,0.05,870.62,831.89,0.55,727,12.2,800
2026-12-28 14:00:00,14,Primula,0.65,0.56,335.18,339.23,0.53,513,15.7,400
2026-12-28 15:00:00,15,Tomato,0.76,0.62,609.0,676.04,0.41,470,25.2,800
2026-12-28 16:00:00,16,Primula,0.18,0.13,281.0,247.32,0.45,739,7.24,400
2026-12-28 17:00:00,17,Aglaonema,0.52,0.42,354.35,352.29,1.09,952,9.2,600
2026-12-28 18:00:00,18,Tomato,0.91,0.76,69.83,72.97,1.29,973,28.2,800
2026-12-28 19:00:00,19,Orchid,0.08,0.07,0.0,0.0,1.27,1060,2.64,200
2026-12-28 20:00:00,20,Aglaonema,0.36,0.3,0.0,0.0,1.36,1099,7.6,600
2026-12-28 21:00:00,21,Aglaonema,0.28,0.23,0.0,0.0,0.61,539,6.8,600
2026-12-28 22:00:00,22,Aglaonema,0.51,0.39,0.0,0.0,0.45,572,9.1,600
2026-12-28 23:00:00,23,Primula,0.74,0.55,0.0,0.0,0.64,657,17.32,400
2026-12-29 00:00:00,0,Primula,0.7,0.56,0.0,0.0,0.53,558,16.6,400
2026-12-29 01:00:00,1,Orchid,0.91,0.71,0.0,0.0,0.42,638,9.28,200
2026-12-29 02:00:00,2,Tomato,0.11,0.06,0.0,0.0,0.6,663,12.2,800
2026-12-29 03:00:00,3,Orchid,0.79,0.6,0.0,0.0,0.57,522,8.32,200
2026-12-29 04:00:00,4,Orchid,0.58,0.5,0.0,0.0,0.55,514,6.64,200
2026-12-29 05:00:00,5,Tomato,0.86,0.64,0.0,0.0,0.48,609,27.2,800
2026-12-29 06:00:00,6,Primula,0.76,0.63,48.68,44.38,0.41,539,17.68,400
2026-12-29 07:00:00,7,Primula,0.74,0.58,33.89,37.19,1.36,1003,17.32,400
2026-12-29 08:00:00,8,Orchid,0.21,0.17,44.96,41.44,1.37,1094,3.68,200
2026-12-29 09:00:00,9,Aglaonema,0.56,0.5,494.62,562.68,1.0,920,9.6,600
2026-12-29 10:00:00,10,Aglaonema,0.66,0.51,508.83,495.22,0.55,652,10.6,600
2026-12-29 11:00:00,11,Aglaonema,0.99,0.78,463.98,435.45,0.56,649,13.9,600
2026-12-29 12:00:00,12,Tomato,0.59,0.45,896.55,947.24,0.56,566,21.8,800
2026-12-29 13:00:00,13,Aglaonema,0.14,0.09,483.85,421.88,0.62,544,5.4,600
2026-12-29 14:00:00,14,Aglaonema,0.27,0.25,537.16,484.38,0.42,679,6.7,600
2026-12-29 15:00:00,15,Orchid,0.19,0.14,121.44,118.77,0.49,635,3.52,200
2026-12-29 16:00:00,16,Aglaonema,0.2,0.15,314.19,349.18,0.55,676,6.0,600
2026-12-29 17:00:00,17,Primula,0.51,0.45,233.14,223.34,0.96,1007,13.18,400
2026-12-29 18:00:00,18,Aglaonema,0.64,0.48,266.88,248.96,1.19,960,10.4,600
2026-12-29 19:00:00,19,Primula,0.88,0.74,34.53,29.62,1.05,910,19.84,400
2026-12-29 20:00:00,20,Primula,0.97,0.75,0.0,0.0,0.97,967,21.46,400
2026-12-29 21:00:00,21,Tomato,0.16,0.14,0.0,0.0,0.5,600,13.2,800
2026-12-29 22:00:00,22,Tomato,0.94,0.8,0.0,0.0,0.42,572,28.8,800
2026-12-29 23:00:00,23,Primula,0.89,0.67,0.0,0.0,0.57,738,20.02,400
2026-12-30 00:00:00,0,Aglaonema,0.89,0.71,0.0,0.0,0.51,451,12.9,600
2026-12-30 01:00:00,1,Orchid,0.21,0.14,0.0,0.0,0.55,559,3.68,200
2026-12-30 02:00:00,2,Tomato,0.56,0.42,0.0,0.0,0.43,468,21.2,800
2026-12-30 03:00:00,3,Aglaonema,1.0,0.76,0.0,0.0,0.45,544,14.0,600
2026-12-30 04:00:00,4,Orchid,0.72,0.58,0.0,0.0,0.61,657,7.76,200
2026-12-30 05:00:00,5,Tomato,0.34,0.32,0.0,0.0,0.59,529,16.8,800
2026-12-30 06:00:00,6,Tomato,0.22,0.15,40.98,37.68,0.59,661,14.4,800
2026-12-30 07:00:00,7,Primula,0.12,0.12,35.33,30.42,1.07,982,6.16,400
2026-12-30 08:00:00,8,Primula,0.48,0.42,253.46,251.81,0.95,861,12.64,400
2026-12-30 09:00:00,9,Aglaonema,0.43,0.32,409.99,394.89,1.32,868,8.3,600
2026-12-30 10:00:00,10,Aglaonema,0.83,0.65,499.6,501.65,0.65,657,12.3,600
2026-12-30 11:00:00,11,Primula,0.73,0.63,316.98,269.46,0.61,503,17.14,400
2026-12-30 12:00:00,12,Aglaonema,0.2,0.19,448.35,461.63,0.59,676,6.0,600
2026-12-30 13:00:00,13,Primula,0.83,0.66,488.86,543.35,0.58,460,18.94,400
2026-12-30 14:00:00,14,Tomato,0.98,0.78,796.73,838.15,0.64,634,29.6,800
2026-12-30 15:00:00,15,Orchid,0.44,0.39,90.33,82.74,0.44,479,5.52,200
2026-12-30 16:00:00,16,Aglaonema,0.97,0.79,342.1,358.5,0.43,537,13.7,600
2026-12-30 17:00:00,17,Aglaonema,0.16,0.08,134.41,131.66,1.29,1015,5.6,600
2026-12-30 18:00:00,18,Primula,0.94,0.76,224.11,226.71,1.17,961,20.92,400
2026-12-30 19:00:00,19,Orchid,0.58,0.42,0.0,0.0,1.23,1094,6.64,200
2026-12-30 20:00:00,20,Aglaonema,0.65,0.51,0.0,0.0,1.14,867,10.5,600
2026-12-30 21:00:00,21,Tomato,0.54,0.39,0.0,0.0,0.56,620,20.8,800
2026-12-30 22:00:00,22,Tomato,0.74,0.59,0.0,0.0,0.44,603,24.8,800
2026-12-30 23:00:00,23,Primula,0.47,0.33,0.0,0.0,0.58,734,12.46,400
2026-12-31 00:00:00,0,Aglaonema,0.56,0.44,0.0,0.0,0.5,478,9.6,600
2026-12-31 01:00:00,1,Aglaonema,0.21,0.15,0.0,0.0,0.42,572,6.1,600
2026-12-31 02:00:00,2,Aglaonema,0.27,0.26,0.0,0.0,0.6,664,6.7,600
2026-12-31 03:00:00,3,Orchid,0.17,0.1,0.0,0.0,0.64,732,3.36,200
2026-12-31 04:00:00,4,Primula,0.98,0.81,0.0,0.0,0.61,637,21.64,400
2026-12-31 05:00:00,5,Primula,0.56,0.42,0.0,0.0,0.43,523,14.08,400
2026-12-31 06:00:00,6,Aglaonema,0.19,0.17,0.0,0.0,0.58,705,5.9,600
2026-12-31 07:00:00,7,Orchid,0.66,0.53,0.0,0.0,1.38,1007,7.28,200
2026-12-31 08:00:00,8,Orchid,0.67,0.52,0.0,0.0,1.18,961,7.36,200
2026-12-31 09:00:00,9,Primula,0.26,0.17,132.85,122.36,1.38,926,8.68,400
2026-12-31 10:00:00,10,Orchid,0.68,0.54,89.75,102.23,0.46,720,7.44,200
2026-12-31 11:00:00,11,Tomato,0.81,0.61,815.42,732.38,0.52,613,26.2,800
2026-12-31 12:00:00,12,Tomato,0.9,0.74,931.53,889.07,0.52,484,28.0,800
2026-12-31 13:00:00,13,Orchid,0.39,0.28,120.08,122.35,0.56,527,5.12,200
2026-12-31 14:00:00,14,Aglaonema,0.47,0.36,436.86,395.96,0.61,635,8.7,600
2026-12-31 15:00:00,15,Orchid,0.77,0.65,50.77,44.83,0.43,546,8.16,200
2026-12-31 16:00:00,16,Primula,0.13,0.13,412.79,416.04,0.49,470,6.34,400
2026-12-31 17:00:00,17,Orchid,0.1,0.06,0.0,0.0,0.98,1092,2.8,200
2026-12-31 18:00:00,18,Tomato,0.78,0.63,253.5,224.26,1.13,999,25.6,800
2026-12-31 19:00:00,19,Aglaonema,0.13,0.11,49.34,44.8,1.03,984,5.3,600
2026-12-31 20:00:00,20,Tomato,0.88,0.74,0.0,0.0,1.33,943,27.6,800
2026-12-31 21:00:00,21,Aglaonema,0.85,0.72,0.0,0.0,0.65,580,12.5,600
2026-12-31 22:00:00,22,Orchid,0.25,0.24,0.0,0.0,0.41,515,4.0,200
2026-12-31 23:00:00,23,Aglaonema,0.48,0.36,0.0,0.0,0.56,627,8.8,600
2027-01-01 00:00:00,0,Aglaonema,0.51,0.41,0.0,0.0,0.42,476,9.1,600
2027-01-01 01:00:00,1,Orchid,0.86,0.64,0.0,0.0,0.55,586,8.88,200
2027-01-01 02:00:00,2,Tomato,0.66,0.5,0.0,0.0,0.51,622,23.2,800
2027-01-01 03:00:00,3,Primula,0.68,0.5,0.0,0.0,0.6,483,16.24,400
2027-01-01 04:00:00,4,Primula,0.82,0.7,0.0,0.0,0.42,585,18.76,400
2027-01-01 05:00:00,5,Primula,0.92,0.73,0.0,0.0,0.42,730,20.56,400
2027-01-01 06:00:00,6,Tomato,0.62,0.52,0.0,0.0,0.44,676,22.4,800
2027-01-01 07:00:00,7,Aglaonema,0.29,0.21,236.86,257.49,1.33,1029,6.9,600
2027-01-01 08:00:00,8,Orchid,0.72,0.62,167.01,173.4,1.09,1035,7.76,200
2027-01-01 09:00:00,9,Tomato,0.56,0.42,466.12,478.22,1.26,885,21.2,800
2027-01-01 10:00:00,10,Orchid,0.17,0.14,19.81,17.02,0.48,459,3.36,200
2027-01-01 11:00:00,11,Orchid,0.87,0.73,145.67,131.43,0.43,479,8.96,200
2027-01-01 12:00:00,12,Tomato,0.74,0.63,653.61,693.64,0.63,642,24.8,800
2027-01-01 13:00:00,13,Aglaonema,0.55,0.44,689.08,756.4,0.56,608,9.5,600
2027-01-01 14:00:00,14,Aglaonema,0.12,0.11,536.95,493.74,0.42,551,5.2,600
2027-01-01 15:00:00,15,Orchid,0.71,0.61,51.15,49.19,0.45,646,7.68,200
2027-01-01 16:00:00,16,Aglaonema,0.51,0.38,515.76,578.34,0.47,480,9.1,600
2027-01-01 17:00:00,17,Tomato,0.56,0.43,342.01,315.95,1.4,1024,21.2,800
2027-01-01 18:00:00,18,Primula,0.34,0.28,0.0,0.0,1.34,876,10.12,400
2027-01-01 19:00:00,19,Tomato,0.5,0.45,26.17,23.74,0.99,1044,20.0,800
2027-01-01 20:00:00,20,Aglaonema,0.64,0.55,0.0,0.0,1.37,1004,10.4,600
2027-01-01 21:00:00,21,Aglaonema,0.99,0.79,0.0,0.0,0.64,627,13.9,600
2027-01-01 22:00:00,22,Orchid,0.64,0.48,0.0,0.0,0.52,675,7.12,200
2027-01-01 23:00:00,23,Tomato,0.67,0.54,0.0,0.0,0.54,559,23.4,800
2027-01-02 00:00:00,0,Aglaonema,0.86,0.71,0.0,0.0,0.61,689,12.6,600
2027-01-02 01:00:00,1,Orchid,0.76,0.64,0.0,0.0,0.59,660,8.08,200
2027-01-02 02:00:00,2,Primula,0.53,0.46,0.0,0.0,0.48,734,13.54,400
2027-01-02 03:00:00,3,Primula,0.21,0.19,0.0,0.0,0.47,523,7.78,400
2027-01-02 04:00:00,4,Aglaonema,0.19,0.17,0.0,0.0,0.53,601,5.9,600
2027-01-02 05:00:00,5,Tomato,0.34,0.28,0.0,0.0,0.62,527,16.8,800
2027-01-02 06:00:00,6,Aglaonema,0.3,0.23,108.64,93.03,0.5,487,7.0,600
2027-01-02 07:00:00,7,Orchid,0.64,0.47,148.56,150.3,1.19,928,7.12,200
2027-01-02 08:00:00,8,Primula,0.64,0.48,147.21,155.76,1.4,997,15.52,400
2027-01-02 09:00:00,9,Primula,0.55,0.46,381.13,332.34,1.16,886,13.9,400
2027-01-02 10:00:00,10,Tomato,0.17,0.11,538.31,615.35,0.42,543,13.4,800
2027-01-02 11:00:00,11,Aglaonema,0.61,0.51,461.41,434.42,0.44,588,10.1,600
2027-01-02 12:00:00,12,Orchid,0.25,0.24,175.01,153.92,0.46,516,4.0,200
2027-01-02 13:00:00,13,Orchid,0.76,0.59,110.89,100.3,0.51,711,8.08,200
2027-01-02 14:00:00,14,Primula,0.48,0.34,306.42,282.78,0.57,638,12.64,400
2027-01-02 15:00:00,15,Orchid,0.67,0.49,174.43,178.92,0.64,662,7.36,200
2027-01-02 16:00:00,16,Tomato,0.97,0.76,549.45,564.99,0.48,520,29.4,800
2027-01-02 17:00:00,17,Aglaonema,0.26,0.2,188.13,194.14,1.18,873,6.6,600
2027-01-02 18:00:00,18,Aglaonema,0.43,0.3,73.48,66.39,1.33,1029,8.3,600
2027-01-02 19:00:00,19,Aglaonema,0.44,0.31,7.17,7.89,1.37,912,8.4,600
2027-01-02 20:00:00,20,Tomato,0.5,0.35,0.0,0.0,1.12,955,20.0,800
2027-01-02 21:00:00,21,Tomato,0.89,0.68,0.0,0.0,0.56,492,27.8,800
2027-01-02 22:00:00,22,Aglaonema,0.59,0.49,0.0,0.0,0.59,486,9.9,600
2027-01-02 23:00:00,23,Orchid,0.83,0.7,0.0,0.0,0.45,601,8.64,200
2027-01-03 00:00:00,0,Tomato,0.25,0.16,0.0,0.0,0.57,564,15.0,800
2027-01-03 01:00:00,1,Orchid,0.75,0.6,0.0,0.0,0.54,613,8.0,200
2027-01-03 02:00:00,2,Orchid,0.17,0.09,0.0,0.0,0.61,458,3.36,200
2027-01-03 03:00:00,3,Tomato,0.61,0.48,0.0,0.0,0.41,626,22.2,800
2027-01-03 04:00:00,4,Aglaonema,0.87,0.73,0.0,0.0,0.47,566,12.7,600
2027-01-03 05:00:00,5,Tomato,0.45,0.4,0.0,0.0,0.55,592,19.0,800
2027-01-03 06:00:00,6,Orchid,0.49,0.35,0.0,0.0,0.62,478,5.92,200
2027-01-03 07:00:00,7,Orchid,0.56,0.48,0.0,0.0,1.17,972,6.48,200
2027-01-03 08:00:00,8,Primula,0.89,0.67,126.11,132.85,1.26,873,20.02,400
2027-01-03 09:00:00,9,Orchid,0.72,0.56,90.89,81.63,1.03,951,7.76,200
2027-01-03 10:00:00,10,Orchid,0.51,0.38,275.09,270.15,0.44,472,6.08,200
2027-01-03 11:00:00,11,Primula,0.53,0.39,245.86,255.95,0.63,677,13.54,400
2027-01-03 12:00:00,12,Tomato,0.84,0.7,707.31,797.41,0.56,717,26.8,800
2027-01-03 13:00:00,13,Primula,0.55,0.43,451.1,450.27,0.54,721,13.9,400
2027-01-03 14:00:00,14,Aglaonema,0.55,0.43,697.45,711.58,0.6,660,9.5,600
2027-01-03 15:00:00,15,Tomato,0.36,0.32,676.18,776.98,0.54,527,17.2,800
2027-01-03 16:00:00,16,Orchid,0.1,0.07,127.26,136.21,0.58,725,2.8,200
2027-01-03 17:00:00,17,Orchid,0.09,0.06,0.0,0.0,1.41,901,2.72,200
2027-01-03 18:00:00,18,Orchid,0.61,0.47,75.94,70.1,1.3,988,6.88,200
2027-01-03 19:00:00,19,Orchid,0.88,0.7,15.13,15.57,1.36,1080,9.04,200
2027-01-03 20:00:00,20,Aglaonema,0.4,0.32,0.0,0.0,1.23,892,8.0,600
2027-01-03 21:00:00,21,Tomato,0.71,0.54,0.0,0.0,0.45,674,24.2,800
2027-01-03 22:00:00,22,Tomato,0.82,0.66,0.0,0.0,0.61,719,26.4,800
2027-01-03 23:00:00,23,Tomato,0.08,0.04,0.0,0.0,0.48,608,11.6,800
2027-01-04 00:00:00,0,Aglaonema,0.76,0.63,0.0,0.0,0.45,675,11.6,600
2027-01-04 01:00:00,1,Orchid,0.22,0.13,0.0,0.0,0.55,604,3.76,200
2027-01-04 02:00:00,2,Aglaonema,0.58,0.48,0.0,0.0,0.46,737,9.8,600
2027-01-04 03:00:00,3,Primula,0.5,0.38,0.0,0.0,0.5,637,13.0,400
2027-01-04 04:00:00,4,Primula,0.17,0.14,0.0,0.0,0.64,693,7.06,400
2027-01-04 05:00:00,5,Orchid,0.25,0.2,0.0,0.0,0.44,656,4.0,200
2027-01-04 06:00:00,6,Tomato,0.27,0.19,0.0,0.0,0.63,743,15.4,800
2027-01-04 07:00:00,7,Aglaonema,0.13,0.06,42.98,47.5,1.09,919,5.3,600
2027-01-04 08:00:00,8,Orchid,0.26,0.25,86.04,95.35,1.19,944,4.08,200
2027-01-04 09:00:00,9,Tomato,0.53,0.47,550.07,609.98,1.23,1025,20.6,800
2027-01-04 10:00:00,10,Primula,0.47,0.41,344.37,354.99,0.45,499,12.46,400
2027-01-04 11:00:00,11,Aglaonema,0.85,0.7,501.67,528.5,0.41,626,12.5,600
2027-01-04 12:00:00,12,Aglaonema,0.35,0.3,496.16,522.58,0.43,633,7.5,600
2027-01-04 13:00:00,13,Tomato,0.86,0.74,833.99,782.44,0.48,675,27.2,800
2027-01-04 14:00:00,14,Tomato,0.61,0.54,893.32,813.58,0.43,455,22.2,800
2027-01-04 15:00:00,15,Orchid,0.25,0.23,273.42,295.58,0.52,499,4.0,200
2027-01-04 16:00:00,16,Primula,0.09,0.1,137.36,127.77,0.63,730,5.62,400
2027-01-04 17:00:00,17,Orchid,0.58,0.47,65.25,62.16,1.05,1062,6.64,200
2027-01-04 18:00:00,18,Aglaonema,0.17,0.09,122.3,114.02,1.02,904,5.7,600
2027-01-04 19:00:00,19,Primula,0.42,0.31,0.0,0.0,1.16,1058,11.56,400
2027-01-04 20:00:00,20,Orchid,0.13,0.08,0.0,0.0,1.27,913,3.04,200
2027-01-04 21:00:00,21,Primula,0.99,0.78,0.0,0.0,0.47,544,21.82,400
2027-01-04 22:00:00,22,Aglaonema,0.99,0.78,0.0,0.0,0.5,661,13.9,600
2027-01-04 23:00:00,23,Tomato,0.29,0.24,0.0,0.0,0.58,690,15.8,800
2027-01-05 00:00:00,0,Primula,0.67,0.54,0.0,0.0,0.64,561,16.06,400
2027-01-05 01:00:00,1,Primula,0.76,0.63,0.0,0.0,0.4,495,17.68,400
2027-01-05 02:00:00,2,Orchid,0.81,0.67,0.0,0.0,0.62,532,8.48,200
2027-01-05 03:00:00,3,Tomato,0.97,0.75,0.0,0.0,0.5,724,29.4,800
2027-01-05 04:00:00,4,Orchid,0.78,0.6,0.0,0.0,0.49,652,8.24,200
2027-01-05 05:00:00,5,Tomato,0.34,0.28,0.0,0.0,0.47,510,16.8,800
2027-01-05 06:00:00,6,Primula,0.22,0.2,0.0,0.0,0.52,549,7.96,400
2027-01-05 07:00:00,7,Tomato,0.45,0.31,238.11,248.49,1.28,886,19.0,800
2027-01-05 08:00:00,8,Orchid,0.96,0.81,0.0,0.0,1.03,1055,9.68,200
2027-01-05 09:00:00,9,Primula,0.63,0.48,142.71,122.42,1.05,1042,15.34,400
2027-01-05 10:00:00,10,Primula,0.68,0.59,220.93,208.07,0.5,632,16.24,400
2027-01-05 11:00:00,11,Aglaonema,0.13,0.15,518.75,580.62,0.59,634,5.3,600
2027-01-05 12:00:00,12,Tomato,0.43,0.32,722.06,721.99,0.64,496,18.6,800
2027-01-05 13:00:00,13,Aglaonema,0.9,0.73,709.17,782.02,0.56,717,13.0,600
2027-01-05 14:00:00,14,Aglaonema,0.21,0.13,699.27,688.51,0.48,533,6.1,600
2027-01-05 15:00:00,15,Orchid,0.82,0.61,186.73,204.53,0.41,727,8.56,200
2027-01-05 16:00:00,16,Tomato,0.58,0.45,660.66,563.27,0.63,643,21.6,800
2027-01-05 17:00:00,17,Primula,0.43,0.33,269.86,286.22,1.38,945,11.74,400
2027-01-05 18:00:00,18,Aglaonema,0.17,0.15,276.59,303.67,1.1,971,5.7,600
